Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
74,6.7857142857143,491,14,0.81053836226463,0.02964334321022,9232.9337279797
75,3.1666666666667,467,12,0.80990441077948,0.029144953072071,12309.468178749
76,4.2307692307692,460,13,0.83013444143534,0.030373324334621,15381.586745739
77,0.16666666666667,453,12,0.83738370573521,0.031036516606808,18451.907755852
78,2.2307692307692,483,13,0.84625920498371,0.032775650441647,21516.803929806
79,5.2307692307692,462,13,0.86122623813152,0.03026096367836,24586.492701769
80,8.1428571428571,483,14,0.85139701116085,0.030324223637581,27652.543605804
81,0.63636363636364,429,11,0.86073833107948,0.030397420883179,30722.842459679
82,7,461,13,0.86412399840355,0.032181855678558,33785.137595415
83,6.2142857142857,481,14,0.86482915902138,0.031317680537701,36851.836554766
84,6.9285714285714,491,14,0.82865612244606,0.027286881387234,39911.479316711
85,3.75,458,12,0.82271235281229,0.031348447263241,42976.156187534
86,1,359,9,0.83464714622498,0.029440377116203,46037.514470816
87,2.6,380,10,0.8373172519207,0.031057033479214,49105.676752806
88,3,459,12,0.83486485630274,0.031813919782639,52166.307546854
89,1.7272727272727,414,11,0.8360391523242,0.033956617176533,55234.849979877
90,1.5,466,12,0.84845983350277,0.033829549789429,58299.654472828
91,1.1,388,10,0.82756625705957,0.029090940117836,61367.665288925
92,3.4,383,10,0.81711861085892,0.03133453387022,64432.617410898
93,0,396,11,0.797277780056,0.032308056354523,67500.38112092
94,4.6,361,10,0.78942766714096,0.029636114239693,70563.830683708
95,0.18181818181818,427,11,0.78735970705748,0.032431870162487,73631.680624723
96,9.3076923076923,447,13,0.77423194408417,0.032706897616386,76697.262824535
97,4.5,442,12,0.77015441119671,0.03466354739666,79765.605651617
