Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
28,-26,400,11,-0.47914367777109,0.04138122522831,79881.43487668
29,-25.954545454545,413,11,-0.51456713736057,0.04437631753087,82939.544976711
30,-28.85,405,10,-0.48131128048897,0.039471878141165,85980.046920538
31,-28.9,413,10,-0.41247966814041,0.043670239090919,89025.800366402
32,-25.909090909091,403,11,-0.4012852845192,0.03890059760958,92063.302292347
33,-26.15,387,10,-0.37383976536989,0.045206182360649,95107.170580387
34,-27.2,397,10,-0.34854346996546,0.035068557243794,98144.554581642
35,-23.681818181818,383,11,-0.38900647234917,0.035556656509638,101187.45636582
36,-24.791666666667,433,12,-0.3510031542182,0.03507110093534,104224.58697462
37,-26,410,11,-0.33158691716194,0.036370992548764,107265.20277381
38,-26.65,392,10,-0.346440944314,0.036729044564068,110301.78797388
39,-26.090909090909,395,11,-0.35682825219631,0.036668726488948,113344.96769667
40,-23.318181818182,379,11,-0.31966248720884,0.037916492588818,116381.36457777
41,-26,357,9,-0.31109520059824,0.036470890812576,119425.28358245
42,-23.045454545455,376,11,-0.29166408789158,0.039427526202053,122464.9944644
43,-25.3,372,10,-0.29205604588985,0.035345522232354,125509.42432022
44,-21.4,351,10,-0.29813618457317,0.035149823502637,128547.34342337
45,-26.4,385,10,-0.28132370436192,0.033947332246229,131589.36552644
46,-22.318181818182,368,11,-0.22567233264446,0.034842983233277,134627.12757063
47,-23.8,362,10,-0.23975029945374,0.041935967186466,137668.57984638
48,-25.75,371,10,-0.21593493235111,0.035218815199565,140704.32613134
49,-24.25,348,10,-0.21577809095383,0.034836648333818,143746.68808866
50,-27.277777777778,337,9,-0.19347376406193,0.035338229847956,146784.51735163
51,-22.8,339,10,-0.18803761428595,0.034529903292656,149827.91408563
52,-24.777777777778,328,9,-0.18428690427542,0.035586897883564,152864.17974257
53,-26.277777777778,337,9,-0.16982698947191,0.037080030148849,155907.42605758
54,-22.8,347,10,-0.1805264787674,0.036383127157111,158945.75263953
55,-28,369,9,-0.19619113898277,0.039251363170333,161993.8620522
56,-23.722222222222,334,9,-0.16315816771984,0.035299850299722,165028.32910323
57,-27.5625,338,8,-0.17962335503101,0.036802242480684,168068.62531328
58,-25.444444444444,347,9,-0.18439667832851,0.038928838141263,171106.50689602
59,-27,367,9,-0.17241037005186,0.035762713017873,174149.95089102
60,-26.055555555556,342,9,-0.16759346574545,0.033813355355524,177187.28591776
61,-23.4,343,10,-0.17988516628742,0.035570928469766,180230.49803877
62,-24.75,348,10,-0.14266111797094,0.034371860966086,183269.95338082
63,-23.944444444444,318,9,-0.16104466897249,0.03449313522689,186314.83098292
64,-26.1875,318,8,-0.15914500325918,0.033191479151836,189352.4879508
65,-24.5,319,8,-0.16667608141899,0.03099166682642,192396.61688399
66,-28.1875,331,8,-0.17711827391386,0.034276712449268,195436.35396481
67,-28.222222222222,340,9,-0.1667426995039,0.041464160232805,198481.27222991
68,-26.444444444444,347,9,-0.15887207114697,0.03303444356285,201521.16469193
69,-24.666666666667,343,9,-0.16351392567158,0.034325236777309,204565.77418089
70,-25.333333333333,326,9,-0.16442284065485,0.037677678430919,207606.91884899
71,-28.111111111111,350,9,-0.15780285811424,0.033131264870055,210652.6123538
72,-26.25,331,8,-0.16163712793589,0.033998891314492,213691.91739488
73,-24.833333333333,322,9,-0.15641409653425,0.033916867008433,216737.55602193
74,-26.5,306,8,-0.18017208111286,0.034290954723489,219778.28505278
75,-27.777777777778,355,9,-0.20218924224377,0.034520228855079,222824.99759769
76,-28.0625,308,8,-0.1884888920784,0.03200924059283,225863.61633468
77,-25.0625,313,8,-0.19379569894075,0.032447021281347,228906.90767956
78,-19.7,330,10,-0.16559742546082,0.032409753373824,231945.58412576
79,-22.8,340,10,-0.17583794850111,0.033432859681547,234990.06086373
80,-28.4375,309,8,-0.17665959024429,0.031948379773647,238032.13610172
81,-29.5,305,7,-0.18224990254641,0.03095829824172,241078.97931576
82,-27.777777777778,349,9,-0.18671671444178,0.029398809920065,244120.02995491
83,-28.8125,313,8,-0.16162476235628,0.032981981403194,247165.05484152
84,-26.25,307,8,-0.16804763782024,0.033460189212114,250204.44619155
85,-28.4375,291,8,-0.14077527183294,0.033014024126343,253247.87504554
86,-26.928571428571,287,7,-0.17255865395069,0.031409454064909,256287.07864952
87,-24.3125,289,8,-0.16105569815636,0.034144075133605,259332.19374633
88,-27.1875,304,8,-0.17937077999115,0.030995232569054,262373.06913757
89,-27.5625,286,8,-0.17962557536364,0.029845997454599,265416.93225241
90,-26.5,292,8,-0.15064305710793,0.032113508773036,268457.4805975
91,-24.8125,287,8,-0.1413662314415,0.029414703928109,271504.65070438
92,-28.571428571429,293,7,-0.14779610908031,0.032279317857698,274544.11319828
93,-28.214285714286,291,7,-0.14539888328314,0.030164272069,277592.01316142
94,-27.3125,292,8,-0.13699457347393,0.030221082478762,280631.97059441
95,-28,274,7,-0.15508052033186,0.029217592090368,283677.72791409
96,-24.375,296,8,-0.16006426233053,0.030165801534429,286719.95823526
97,-23.75,285,8,-0.13804284149408,0.033159527854994,289765.93972826
98,-29.142857142857,276,7,-0.13101159918308,0.029509387072641,292806.88323212
99,-24.785714285714,275,7,-0.14010148745775,0.028426378406119,295852.95120811
