Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
68,-11.5,396,10,0.27379069811106,0.03399647770822,205457.95847321
69,-7.4583333333333,462,12,0.27509512645006,0.030351248666644,208423.81562114
70,-3,382,11,0.27350761300325,0.033080709680915,211385.97344613
71,-10.4,378,10,0.26220123666525,0.030410955883563,214351.19829679
72,-12.291666666667,429,12,0.28032770246267,0.029351569324732,217308.98916483
73,-8.0625,331,8,0.28249229198694,0.033711596421897,221972.7158649
74,-9.15,368,10,0.29987473875284,0.031458505049348,224964.42784786
75,-10.722222222222,332,9,0.30762102860212,0.030753311939538,227937.27384114
76,-11.181818181818,419,11,0.30988254141808,0.029774959594011,230895.05806398
77,-5.4444444444444,324,9,0.29618969237804,0.034235284376889,233852.17733288
78,-13,423,11,0.27776360011101,0.034624876495451,236795.76119375
79,-9.3888888888889,339,9,0.2646429989934,0.03197483446449,239746.05166459
80,-12.95,356,10,0.26202550524473,0.028922409027815,242697.99571753
81,-13.961538461538,452,13,0.25358505940437,0.030119795572013,245649.24792051
82,-12.5,398,11,0.2351166793704,0.033767471916974,249845.94104743
83,-12.538461538462,471,13,0.24164531832933,0.029401979405433,252805.92880058
84,-11.833333333333,335,9,0.24289074194431,0.026997715607285,255753.03083158
85,-13.708333333333,449,12,0.23900094258785,0.030221252571791,258703.89991164
86,-12.388888888889,339,9,0.2479863730073,0.029699892941862,261655.20484948
87,-10.791666666667,474,12,0.26849582207203,0.031834553465247,264607.36318159
88,-12,351,9,0.26750654709339,0.034056123487651,267564.47844744
89,-11.666666666667,420,12,0.25139537072182,0.032396519025788,270516.86856771
90,-10.5,335,9,0.28289089840651,0.033902511775494,273472.08324647
91,-10.85,385,10,0.27831519240141,0.030725085824728,276433.87832451
92,-6.55,374,10,0.28301594740152,0.033748467750847,279379.32505131
93,-13.6,359,10,0.28887090998888,0.032397522479296,282328.62156129
94,-9.1818181818182,421,11,0.2910089418292,0.034031861945987,285282.38619661
95,-13.277777777778,338,9,0.29555907207727,0.031591658495367,288230.86623335
96,-12.318181818182,401,11,0.29896997374296,0.032282556593418,291176.53364658
97,-12.958333333333,433,12,0.30080125010014,0.032803089857101,294131.79124165
98,-12,365,9,0.29047444790602,0.032203946605325,297084.02317357
99,-11.3,356,10,0.28700837224722,0.032082269743085,300040.07620072
