Epoch,Average reward,Reward count,Episode count,MeanQ,TD Error,Seconds
79,-32.375,276,8,-0.24059923732281,0.040176058832556,245498.53613424
80,-36.428571428571,270,7,-0.24444462656975,0.040253090277314,248660.04212308
81,-35.571428571429,267,7,-0.25956621682644,0.038885270408355,251829.45792484
82,-39,49,1,-0.25390129482746,0.038192279633135,254992.96653295
83,-36.8,201,5,-0.25089377653599,0.034228633511811,258160.73915601
84,0,32,0,-0.25882938551903,0.035521016081795,261648.22523189
85,-31,71,1,-0.26667385280132,0.036877594493562,264815.68217468
86,-36.142857142857,266,7,-0.26922864258289,0.035662436407525,268298.59088683
87,-36,245,6,-0.26433752679825,0.038297658568248,271804.28529191
88,-30.875,253,8,-0.26904065239429,0.038530012675561,274966.89393377
89,0,12,0,-0.2529178994894,0.03857961513754,278135.46529984
90,0,30,0,-0.25320659327507,0.036184652519412,281300.25560284
91,-35,257,7,-0.2507867937088,0.037512870031409,284785.61747599
92,-37.857142857143,279,7,-0.24493289411068,0.038173165585846,288264.99663019
93,0,8,0,-0.28029315757751,0.036752135819988,291439.21841502
94,0,11,0,-0.28757838642597,0.037329511399381,294786.05089426
95,0,37,0,-0.26499050378799,0.03641091414704,298514.9797523
96,0,14,0,-0.27337732851505,0.037253945605364,302185.86876249
97,-33.5,91,2,-0.26746787285805,0.03588946757419,305871.62223148
98,0,7,0,-0.27868657195568,0.03872905414924,309507.54011035
